iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,new_cases,new_deaths,new_recoveries,new_hospitalizations,total_cases,total_deaths,total_recoveries,total_hospitalizations,fatality_rate,positive_rate
IDN,Asia,Indonesia,2020-11-19,41222.0,3456835.0,12.638,0.151,35035.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4798,97,4265,436,483518,15600,406612,61306,0.020216756982075864,0.11639415845907525
IDN,Asia,Indonesia,2020-11-20,39204.0,3496039.0,12.781,0.143,35222.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4792,78,3940,774,488310,15678,410552,62080,0.0162771285475793,0.12223242526272829
IDN,Asia,Indonesia,2020-11-21,30568.0,3526607.0,12.893,0.112,36824.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4998,96,3403,1499,493308,15774,413955,63579,0.01920768307322929,0.1635043182412981
IDN,Asia,Indonesia,2020-11-22,26535.0,3553142.0,12.99,0.097,37850.0,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4360,110,4233,17,497668,15884,418188,63596,0.02522935779816514,0.1643112869794611
IDN,Asia,Indonesia,2020-11-23,27334.0,3580476.0,13.09,0.1,38127.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4442,118,4198,126,502110,16002,422386,63722,0.02656461053579469,0.1625082315065486
IDN,Asia,Indonesia,2020-11-24,27768.0,3608244.0,13.192,0.102,38155.0,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4192,109,2927,1156,506302,16111,425313,64878,0.026001908396946567,0.15096513972918468
IDN,Asia,Indonesia,2020-11-25,43720.0,3651964.0,13.352,0.16,33764.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5534,114,4494,926,511836,16225,429807,65804,0.02059992771955186,0.1265782250686185
IDN,Asia,Indonesia,2020-11-26,38162.0,3690126.0,13.491,0.14,33327.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4917,127,3842,948,516753,16352,433649,66752,0.025828757372381533,0.12884544835176354
IDN,Asia,Indonesia,2020-11-27,39435.0,3729561.0,13.635,0.144,33360.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5828,169,3807,1852,522581,16521,437456,68604,0.028997940974605355,0.1477874984151135
IDN,Asia,Indonesia,2020-11-28,37299.0,3766860.0,13.772,0.136,34322.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5418,125,4527,766,527999,16646,441983,69370,0.02307124400147656,0.14525858602107294
IDN,Asia,Indonesia,2020-11-29,31021.0,3797881.0,13.885,0.113,34963.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6267,169,3810,2288,534266,16815,445793,71658,0.026966650710068613,0.20202443506012055
IDN,Asia,Indonesia,2020-11-30,29839.0,3827720.0,13.994,0.109,35321.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,4617,130,4725,-238,538883,16945,450518,71420,0.028156811782542777,0.15473038640705117
IDN,Asia,Indonesia,2020-12-01,37692.0,3865412.0,14.132,0.138,36738.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5092,136,4361,595,543975,17081,454879,72015,0.02670856245090338,0.13509498036718667
IDN,Asia,Indonesia,2020-12-02,41861.0,3907273.0,14.285,0.153,36473.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5533,118,4001,1414,549508,17199,458880,73429,0.02132658593891198,0.1321755333126299
IDN,Asia,Indonesia,2020-12-03,41861.0,3907273.0,14.285,0.153,35844.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8369,156,3673,4540,557877,17355,462553,77969,0.018640219859003465,0.1999235565323332
IDN,Asia,Indonesia,2020-12-04,41861.0,3907273.0,14.285,0.153,35034.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5803,124,3625,2054,563680,17479,466178,80023,0.02136825779769085,0.1386254508970163
IDN,Asia,Indonesia,2020-12-05,41861.0,3907273.0,14.285,0.153,34528.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6027,110,4271,1646,569707,17589,470449,81669,0.01825120292019247,0.14397649363369247
IDN,Asia,Indonesia,2020-12-06,41861.0,3907273.0,14.285,0.153,34920.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6089,151,4322,1616,575796,17740,474771,83285,0.024798817539825914,0.14545758581973675
IDN,Asia,Indonesia,2020-12-07,41861.0,3907273.0,14.285,0.153,35480.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5754,127,4431,1196,581550,17867,479202,84481,0.022071602363573167,0.1374549102983684
IDN,Asia,Indonesia,2020-12-08,41861.0,3907273.0,14.285,0.153,34919.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5292,133,4295,864,586842,18000,483497,85345,0.02513227513227513,0.12641838465397387
IDN,Asia,Indonesia,2020-12-09,41861.0,4143604.0,15.149,0.153,33762.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6058,171,3948,1939,592900,18171,487445,87284,0.028227137669197756,0.1447170397267146
IDN,Asia,Indonesia,2020-12-10,41861.0,4143604.0,15.149,0.153,33097.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6033,165,4530,1338,598933,18336,491975,88622,0.02734957732471407,0.1441198251355677
IDN,Asia,Indonesia,2020-12-11,41861.0,4143604.0,15.149,0.153,32433.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6310,175,4911,1224,605243,18511,496886,89846,0.0277337559429477,0.15073696280547527
IDN,Asia,Indonesia,2020-12-12,41861.0,4143604.0,15.149,0.153,31769.0,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6388,142,4490,1756,611631,18653,501376,91602,0.022229179711959923,0.15260027232985357
IDN,Asia,Indonesia,2020-12-13,41861.0,4143604.0,15.149,0.153,31105.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6189,166,4460,1563,617820,18819,505836,93165,0.026821780578445628,0.1478464441843243
IDN,Asia,Indonesia,2020-12-14,41861.0,4143604.0,15.149,0.153,30441.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5489,137,5121,231,623309,18956,510957,93396,0.0249590089269448,0.13112443563221138
IDN,Asia,Indonesia,2020-12-15,41861.0,4143604.0,15.149,0.153,29777.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6120,155,5699,266,629429,19111,516656,93662,0.025326797385620915,0.1461981319127589
IDN,Asia,Indonesia,2020-12-16,41861.0,4347393.0,15.894,0.153,29113.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6725,137,5328,1260,636154,19248,521984,94922,0.02037174721189591,0.16065072501851366
IDN,Asia,Indonesia,2020-12-17,36592.0,4383985.0,16.028,0.134,30181.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,7354,142,4995,2217,643508,19390,526979,97139,0.019309219472395975,0.20097289024923481
IDN,Asia,Indonesia,2020-12-18,43461.0,4427446.0,16.187,0.159,32231.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6689,124,5016,1549,650197,19514,531995,98688,0.018537898041560773,0.15390810151630197
IDN,Asia,Indonesia,2020-12-19,38514.0,4465960.0,16.328,0.141,33574.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,7751,145,4265,3341,657948,19659,536260,102029,0.018707263578893046,0.20125149296359765
IDN,Asia,Indonesia,2020-12-20,41914.0,4507874.0,16.481,0.153,35403.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6982,221,5551,1210,664930,19880,541811,103239,0.0316528215411057,0.16657918595218782
IDN,Asia,Indonesia,2020-12-21,28837.0,4536711.0,16.586,0.105,35363.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6848,205,5073,1570,671778,20085,546884,104809,0.029935747663551403,0.23747269133405
IDN,Asia,Indonesia,2020-12-22,24753.0,4561464.0,16.677,0.09,34741.0,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6347,172,5838,337,678125,20257,552722,105146,0.02709941704742398,0.2564133640366824
IDN,Asia,Indonesia,2020-12-23,30768.0,4592232.0,16.789,0.112,34977.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,7514,151,5981,1382,685639,20408,558703,106528,0.020095821133883418,0.24421476859074362
IDN,Asia,Indonesia,2020-12-24,33554.0,4625786.0,16.912,0.123,34543.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,7199,181,5277,1741,692838,20589,563980,108269,0.0251423808862342,0.2145496811110449
IDN,Asia,Indonesia,2020-12-25,40082.0,4665868.0,17.058,0.147,34060.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,7259,258,6324,677,700097,20847,570304,108946,0.03554208568673371,0.18110373733845617
IDN,Asia,Indonesia,2020-12-26,35131.0,4700999.0,17.187,0.128,33577.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6740,147,6389,204,706837,20994,576693,109150,0.021810089020771514,0.19185334889413908
IDN,Asia,Indonesia,2020-12-27,31232.0,4732231.0,17.301,0.114,32051.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6528,243,6983,-698,713365,21237,583676,108452,0.03722426470588235,0.20901639344262296
IDN,Asia,Indonesia,2020-12-28,29425.0,4761656.0,17.409,0.108,32135.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,5854,215,6302,-663,719219,21452,589978,107789,0.036727024256918345,0.198946474086661
IDN,Asia,Indonesia,2020-12-29,26630.0,4788286.0,17.506,0.097,32403.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,7903,251,6805,847,727122,21703,596783,108636,0.031760091104643805,0.2967705595193391
IDN,Asia,Indonesia,2020-12-30,87194.0,4875480.0,17.825,0.319,40464.0,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8002,241,6958,803,735124,21944,603741,109439,0.030117470632341915,0.09177236965846274
IDN,Asia,Indonesia,2020-12-31,37265.0,4912745.0,17.961,0.136,40994.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8074,194,7356,524,743198,22138,611097,109963,0.02402774337379242,0.21666443043069905
IDN,Asia,Indonesia,2021-01-01,27401.0,4940146.0,18.061,0.1,39183.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8072,191,6839,1042,751270,22329,617936,111005,0.023662041625371655,0.29458778876683334
IDN,Asia,Indonesia,2021-01-02,24379.0,4964525.0,18.15,0.089,37647.0,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,7203,226,7582,-605,758473,22555,625518,110400,0.031375815632375396,0.29545920669428605
IDN,Asia,Indonesia,2021-01-03,27778.0,4992303.0,18.252,0.102,37153.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6877,179,6419,279,765350,22734,631937,110679,0.02602879162425476,0.24757001943984447
IDN,Asia,Indonesia,2021-01-04,30671.0,5022974.0,18.364,0.112,37331.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,6753,177,7166,-590,772103,22911,639103,110089,0.02621057307863172,0.22017540999641355
IDN,Asia,Indonesia,2021-01-05,38309.0,5061283.0,18.504,0.14,39000.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,7445,198,6643,604,779548,23109,645746,110693,0.02659503022162525,0.19434075543605941
IDN,Asia,Indonesia,2021-01-06,44734.0,5106017.0,18.668,0.164,32934.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8854,187,6767,1900,788402,23296,652513,112593,0.021120397560424668,0.1979255152680288
IDN,Asia,Indonesia,2021-01-07,44791.0,5150808.0,18.831,0.164,34009.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,9321,224,6924,2173,797723,23520,659437,114766,0.02403175624932947,0.20809984148601282
IDN,Asia,Indonesia,2021-01-08,42605.0,5193413.0,18.987,0.156,36181.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,10617,233,7446,2938,808340,23753,666883,117704,0.021945935763398323,0.24919610374369205
IDN,Asia,Indonesia,2021-01-09,39508.0,5232921.0,19.132,0.144,38342.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,10046,194,6628,3224,818386,23947,673511,120928,0.01931116862432809,0.25427761466032195
IDN,Asia,Indonesia,2021-01-10,31743.0,5264664.0,19.248,0.116,38909.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,9640,182,7513,1945,828026,24129,681024,122873,0.01887966804979253,0.3036890022997196
IDN,Asia,Indonesia,2021-01-11,31743.0,5264664.0,19.248,0.116,36523.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,8692,214,7715,763,836718,24343,688739,123636,0.02462034054302807,0.2738241502063447
IDN,Asia,Indonesia,2021-01-12,31743.0,5292612.0,19.35,0.116,33047.0,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,10047,302,7068,2677,846765,24645,695807,126313,0.0300587239972131,0.31651072677440695
IDN,Asia,Indonesia,2021-01-13,40548.0,5333160.0,19.498,0.148,32449.0,0.119,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,48.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,11278,306,7657,3315,858043,24951,703464,129628,0.0271324702961518,0.2781394890006905
IDN,Asia,Indonesia,2021-01-14,46977.0,5380137.0,19.67,0.172,32761.0,0.12,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,48.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,11557,295,7741,3521,869600,25246,711205,133149,0.02552565544691529,0.24601400685441813
IDN,Asia,Indonesia,2021-01-15,46097.0,5426234.0,19.838,0.169,33260.0,0.122,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,48.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,12818,238,7491,5089,882418,25484,718696,138238,0.01856763925729443,0.2780658177321735
IDN,Asia,Indonesia,2021-01-16,49466.0,5475700.0,20.019,0.181,34683.0,0.127,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,48.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,14224,283,8662,5279,896642,25767,727358,143517,0.019895950506186727,0.2875510451623337
IDN,Asia,Indonesia,2021-01-17,79728.0,5555428.0,20.311,0.291,41538.0,0.152,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,48.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,11287,220,9102,1965,907929,25987,736460,145482,0.01949145034110038,0.14156883403572146
IDN,Asia,Indonesia,2021-01-18,32381.0,5587809.0,20.429,0.118,44167.0,0.161,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,48.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,9086,295,9475,-684,917015,26282,745935,144798,0.032467532467532464,0.2805966461814027
IDN,Asia,Indonesia,2021-01-19,43471.0,5631280.0,20.588,0.159,48381.0,0.177,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,48.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,10365,308,8013,2044,927380,26590,753948,146842,0.029715388326097443,0.23843481861470867
IDN,Asia,Indonesia,2021-01-20,43748.0,5675028.0,20.748,0.16,48838.0,0.179,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,48.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,12568,267,9755,2546,939948,26857,763703,149388,0.0212444302991725,0.2872817043064826
IDN,Asia,Indonesia,2021-01-21,43748.0,5675028.0,20.748,0.16,48948.0,0.179,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,48.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,11703,346,9087,2270,951651,27203,772790,151658,0.029565068785781422,0.2675093718569992
IDN,Asia,Indonesia,2021-01-22,43748.0,5770517.0,21.097,0.16,49183.0,0.18,132000.0,132000.0,0.0,0.0,13200.0,0.05,0.05,0.0,48.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,13632,250,8357,5025,965283,27453,781147,156683,0.018339201877934273,0.3116028161287373
IDN,Asia,Indonesia,2021-01-23,42987.0,5813504.0,21.254,0.157,48258.0,0.176,132000.0,132000.0,0.0,0.0,12546.0,0.05,0.05,0.0,46.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,12191,211,9912,2068,977474,27664,791059,158751,0.01730785005331802,0.2835973666457301
IDN,Asia,Indonesia,2021-01-24,35456.0,5848960.0,21.384,0.13,41933.0,0.153,149242.0,149242.0,0.0,0.0,11892.0,0.05,0.05,0.0,43.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,11788,171,7751,3866,989262,27835,798810,162617,0.014506277570410587,0.3324684115523466
IDN,Asia,Indonesia,2021-01-25,34580.0,5883540.0,21.51,0.126,42247.0,0.154,161959.0,161959.0,0.0,12717.0,11823.0,0.06,0.06,0.0,43.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,9994,297,10678,-981,999256,28132,809488,161636,0.029717830698419052,0.289010989010989
IDN,Asia,Indonesia,2021-01-26,48097.0,5931637.0,21.686,0.176,42908.0,0.157,245685.0,245685.0,0.0,83726.0,21898.0,0.09,0.09,0.0,80.0,64.35,273523621.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,0.0,13094,336,10868,1890,1012350,28468,820356,163526,0.025660607912020773,0.27224151194461194
